Customer ID,Item Purchased,Category,Purchase Amount (USD),Size,Color,Review Rating,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method
302,Skirt,Clothing,95,M,Green,3.8,Standard,Yes,Yes,25,Credit Card
303,Sweater,Clothing,44,L,Olive,3.6,Express,Yes,Yes,27,Bank Transfer
304,Sandals,Footwear,60,M,Turquoise,3.3,Next Day Air,Yes,Yes,49,Venmo
305,Dress,Clothing,84,M,Green,3.4,Next Day Air,Yes,Yes,45,Credit Card
306,Sweater,Clothing,59,M,Teal,3.5,2-Day Shipping,Yes,Yes,26,PayPal
307,Jacket,Outerwear,49,S,White,3.6,Express,Yes,Yes,4,Cash
308,Gloves,Accessories,32,M,Orange,3.2,Free Shipping,Yes,Yes,3,Credit Card
309,Handbag,Accessories,29,M,Beige,3.7,Standard,Yes,Yes,45,Venmo
310,Dress,Clothing,22,M,Yellow,4.5,Standard,Yes,Yes,21,Cash
311,Pants,Clothing,85,M,Charcoal,4.6,Standard,Yes,Yes,50,Cash
312,Jeans,Clothing,52,L,Silver,4.1,Store Pickup,Yes,Yes,19,Bank Transfer
313,Pants,Clothing,89,L,Green,3.4,Next Day Air,Yes,Yes,6,PayPal
314,Dress,Clothing,77,M,Pink,3.7,Express,Yes,Yes,50,Credit Card
315,Pants,Clothing,24,M,Purple,3.3,Store Pickup,Yes,Yes,17,Debit Card
316,Jewelry,Accessories,24,XL,Orange,4.5,Express,Yes,Yes,24,Debit Card
317,Handbag,Accessories,22,M,Charcoal,3.3,Free Shipping,Yes,Yes,46,Venmo
318,Sweater,Clothing,82,L,Teal,4.3,Standard,Yes,Yes,42,Cash
319,Backpack,Accessories,67,M,Beige,2.5,Standard,Yes,Yes,10,Cash
320,Shorts,Clothing,74,XL,White,2.6,Standard,Yes,Yes,1,Cash
321,Jewelry,Accessories,72,L,White,4.9,Standard,Yes,Yes,28,Debit Card
322,Sneakers,Footwear,36,L,Orange,4.7,Free Shipping,Yes,Yes,48,Debit Card
323,Belt,Accessories,95,S,Cyan,3,Standard,Yes,Yes,47,Credit Card
324,Hoodie,Clothing,78,M,Orange,3.5,Next Day Air,Yes,Yes,29,PayPal
325,Shirt,Clothing,82,M,Olive,4.8,Standard,Yes,Yes,37,Venmo
326,Pants,Clothing,70,M,Charcoal,4.3,Free Shipping,Yes,Yes,38,Debit Card
327,Scarf,Accessories,41,M,White,3.2,Store Pickup,Yes,Yes,48,Bank Transfer
328,Coat,Outerwear,42,M,Teal,3.1,Free Shipping,Yes,Yes,36,PayPal
329,Coat,Outerwear,50,M,Yellow,2.8,Free Shipping,Yes,Yes,9,Credit Card
330,Socks,Clothing,31,S,White,2.9,2-Day Shipping,Yes,Yes,34,Bank Transfer
331,Sweater,Clothing,51,M,Beige,3.7,Express,Yes,Yes,43,Venmo
332,Shirt,Clothing,98,L,Beige,3.3,Store Pickup,Yes,Yes,46,PayPal
333,Shirt,Clothing,86,M,Maroon,2.8,2-Day Shipping,Yes,Yes,5,Credit Card
334,Sweater,Clothing,64,M,Teal,4.5,Standard,Yes,Yes,15,Bank Transfer
335,Blouse,Clothing,46,M,Lavender,2.6,Next Day Air,Yes,Yes,30,Credit Card
336,Sweater,Clothing,85,L,Maroon,3.7,Standard,Yes,Yes,44,Venmo
337,Hat,Accessories,81,S,Orange,4.4,Express,Yes,Yes,16,PayPal
338,Sweater,Clothing,59,M,Cyan,4.3,2-Day Shipping,Yes,Yes,16,Bank Transfer
339,Hoodie,Clothing,79,M,Silver,3.5,Express,Yes,Yes,16,Cash
340,Shorts,Clothing,33,M,Teal,3.8,2-Day Shipping,Yes,Yes,21,Credit Card
341,Shorts,Clothing,47,L,Blue,3.5,Express,Yes,Yes,39,Venmo
342,Hat,Accessories,20,S,Blue,4.6,Store Pickup,Yes,Yes,40,Debit Card
343,Coat,Outerwear,36,M,Olive,2.6,Next Day Air,Yes,Yes,48,Credit Card
344,Sandals,Footwear,39,M,Purple,4.4,Next Day Air,Yes,Yes,26,Venmo
345,Skirt,Clothing,71,M,Charcoal,4,Standard,Yes,Yes,46,Debit Card
346,Shoes,Footwear,59,S,Olive,4.4,Next Day Air,Yes,Yes,27,Bank Transfer
347,Jeans,Clothing,50,L,Violet,4.7,Next Day Air,Yes,Yes,5,Cash
348,Sandals,Footwear,41,L,Red,3.9,Store Pickup,Yes,Yes,43,PayPal
349,Blouse,Clothing,59,M,Beige,2.7,Free Shipping,Yes,Yes,17,PayPal
350,Hat,Accessories,87,M,Green,3.7,2-Day Shipping,Yes,Yes,3,Bank Transfer
351,Sweater,Clothing,68,M,Violet,2.6,2-Day Shipping,Yes,Yes,47,Bank Transfer
352,Skirt,Clothing,90,M,Teal,3.9,Standard,Yes,Yes,24,Debit Card
353,Jeans,Clothing,71,XL,Yellow,4.9,Next Day Air,Yes,Yes,12,Cash
354,Sneakers,Footwear,64,L,Yellow,4.1,Store Pickup,Yes,Yes,35,Debit Card
355,Jewelry,Accessories,76,S,Olive,3,Free Shipping,Yes,Yes,42,Venmo
356,Jewelry,Accessories,42,XL,Magenta,4.1,2-Day Shipping,Yes,Yes,1,PayPal
357,Pants,Clothing,80,L,Black,3.8,Standard,Yes,Yes,27,Cash
358,Belt,Accessories,56,M,Olive,4,Standard,Yes,Yes,16,Credit Card
359,Hat,Accessories,25,XL,Magenta,3.6,Express,Yes,Yes,36,Credit Card
360,Sneakers,Footwear,74,M,Olive,3,Store Pickup,Yes,Yes,30,Credit Card
361,Pants,Clothing,30,M,Teal,3,Standard,Yes,Yes,18,Debit Card
362,T-shirt,Clothing,96,M,White,2.6,Free Shipping,Yes,Yes,45,Cash
363,Sneakers,Footwear,64,M,Charcoal,3.4,Free Shipping,Yes,Yes,1,Venmo
364,Shorts,Clothing,88,L,Yellow,3.1,Free Shipping,Yes,Yes,42,Bank Transfer
365,Shoes,Footwear,88,L,Charcoal,3,Free Shipping,Yes,Yes,7,Venmo
366,Gloves,Accessories,88,XL,Gray,3.7,Standard,Yes,Yes,50,PayPal
367,Socks,Clothing,36,M,Turquoise,3.5,Store Pickup,Yes,Yes,37,Venmo
368,Dress,Clothing,40,XL,Cyan,2.8,Store Pickup,Yes,Yes,18,Bank Transfer
369,Handbag,Accessories,39,M,Charcoal,4.5,Standard,Yes,Yes,29,Cash
370,Belt,Accessories,40,M,Silver,3.3,Store Pickup,Yes,Yes,45,PayPal
371,Scarf,Accessories,34,M,Olive,3.4,Express,Yes,Yes,13,PayPal
372,Sneakers,Footwear,83,S,Pink,3.2,2-Day Shipping,Yes,Yes,47,PayPal
373,Sweater,Clothing,85,L,Orange,3.7,Standard,Yes,Yes,7,Debit Card
374,Coat,Outerwear,27,L,White,4.6,Express,Yes,Yes,11,Venmo
375,Jewelry,Accessories,78,S,Purple,5,Store Pickup,Yes,Yes,39,Bank Transfer
376,Sunglasses,Accessories,32,M,Olive,4.4,Standard,Yes,Yes,6,Debit Card
377,Shoes,Footwear,51,S,Gray,4.9,Express,Yes,Yes,2,Venmo
378,Scarf,Accessories,32,M,Silver,4.1,Standard,Yes,Yes,39,Credit Card
379,Dress,Clothing,62,L,Orange,4.9,Next Day Air,Yes,Yes,23,Credit Card
380,T-shirt,Clothing,29,S,Magenta,4.7,2-Day Shipping,Yes,Yes,46,Debit Card
381,Backpack,Accessories,69,XL,Beige,3,Store Pickup,Yes,Yes,19,Bank Transfer
382,Jewelry,Accessories,25,L,Lavender,3.4,Store Pickup,Yes,Yes,3,Credit Card
383,Jeans,Clothing,76,M,Peach,3.2,Store Pickup,Yes,Yes,47,PayPal
384,Sunglasses,Accessories,77,S,Magenta,2.9,Standard,Yes,Yes,6,PayPal
385,Sweater,Clothing,33,M,Beige,4.5,2-Day Shipping,Yes,Yes,6,Venmo
386,Shorts,Clothing,93,S,Yellow,2.7,Next Day Air,Yes,Yes,12,Credit Card
387,Jewelry,Accessories,39,L,Brown,3.4,Express,Yes,Yes,40,PayPal
388,Coat,Outerwear,93,L,Silver,4.6,Store Pickup,Yes,Yes,38,PayPal
389,Handbag,Accessories,82,M,Orange,2.7,Store Pickup,Yes,Yes,10,PayPal
390,Boots,Footwear,42,L,Purple,4.2,Standard,Yes,Yes,28,Bank Transfer
391,Gloves,Accessories,71,M,Indigo,3.2,2-Day Shipping,Yes,Yes,19,PayPal
392,Sweater,Clothing,86,L,Gray,4.8,Standard,Yes,Yes,25,Cash
393,T-shirt,Clothing,82,XL,Black,3.3,Next Day Air,Yes,Yes,38,Credit Card
394,Shoes,Footwear,65,L,Maroon,4.2,Standard,Yes,Yes,6,PayPal
395,Scarf,Accessories,29,M,Beige,4.8,Store Pickup,Yes,Yes,7,Debit Card
396,Sneakers,Footwear,65,L,Brown,4.9,Store Pickup,Yes,Yes,2,PayPal
397,Dress,Clothing,88,S,Black,3.9,Standard,Yes,Yes,24,Bank Transfer
398,Belt,Accessories,46,M,Indigo,3,Free Shipping,Yes,Yes,26,Cash
399,Boots,Footwear,67,S,Silver,4.6,Free Shipping,Yes,Yes,25,Debit Card
400,Scarf,Accessories,35,L,Blue,3.5,2-Day Shipping,Yes,Yes,10,Debit Card
401,Boots,Footwear,66,M,Green,4.8,Free Shipping,Yes,Yes,14,PayPal
402,T-shirt,Clothing,91,L,Orange,4.8,Standard,Yes,Yes,21,Cash
403,Backpack,Accessories,78,L,Cyan,3,Express,Yes,Yes,26,PayPal
404,Sneakers,Footwear,45,M,Orange,4.5,Next Day Air,Yes,Yes,12,Bank Transfer
405,T-shirt,Clothing,93,M,Indigo,4.8,Store Pickup,Yes,Yes,11,Credit Card
406,Jeans,Clothing,74,S,Silver,3.8,Standard,Yes,Yes,15,Cash
407,Gloves,Accessories,55,M,Peach,4.6,Express,Yes,Yes,13,Cash
408,Hoodie,Clothing,76,XL,Teal,3.1,Next Day Air,Yes,Yes,5,Credit Card
409,Sneakers,Footwear,66,L,White,3.4,Express,Yes,Yes,36,Cash
410,Shorts,Clothing,51,M,Brown,3.3,2-Day Shipping,Yes,Yes,32,Bank Transfer
411,Sweater,Clothing,26,L,Lavender,4.8,2-Day Shipping,Yes,Yes,1,Credit Card
412,Jeans,Clothing,29,M,Indigo,2.8,Express,Yes,Yes,15,PayPal
413,Jacket,Outerwear,74,M,Yellow,3.1,Store Pickup,Yes,Yes,3,Bank Transfer
414,Jewelry,Accessories,99,S,White,4.6,Free Shipping,Yes,Yes,48,Cash
415,Backpack,Accessories,88,L,Violet,2.6,Store Pickup,Yes,Yes,30,Debit Card
416,Coat,Outerwear,31,M,Lavender,2.6,Express,Yes,Yes,40,Bank Transfer
417,Belt,Accessories,55,L,Olive,3.8,Free Shipping,Yes,Yes,24,Bank Transfer
418,Sandals,Footwear,81,L,Beige,4.5,Free Shipping,Yes,Yes,48,Debit Card
419,Sweater,Clothing,73,L,Purple,3,Standard,Yes,Yes,27,Venmo
420,Shorts,Clothing,91,S,Teal,3.5,Free Shipping,Yes,Yes,14,Credit Card
421,Socks,Clothing,54,S,Peach,3.8,Free Shipping,Yes,Yes,18,Debit Card
422,Shirt,Clothing,40,M,Violet,3.5,Standard,Yes,Yes,48,Cash
423,Pants,Clothing,59,M,Purple,3.1,Store Pickup,Yes,Yes,32,Debit Card
424,Scarf,Accessories,26,L,Teal,3,Store Pickup,Yes,Yes,21,Credit Card
425,Sweater,Clothing,23,M,Gold,4.3,Standard,Yes,Yes,42,PayPal
426,Jeans,Clothing,87,S,Teal,3.3,Store Pickup,Yes,Yes,4,Credit Card
427,Pants,Clothing,71,M,Violet,4.7,Express,Yes,Yes,19,Credit Card
428,Backpack,Accessories,91,L,Black,4.5,Store Pickup,Yes,Yes,6,Credit Card
429,Coat,Outerwear,64,XL,Gold,2.9,Free Shipping,Yes,Yes,2,Debit Card
430,Sandals,Footwear,94,M,Gold,4.1,2-Day Shipping,Yes,Yes,21,Cash
431,Shirt,Clothing,40,M,Brown,3.5,Store Pickup,Yes,Yes,40,Debit Card
432,Hat,Accessories,76,L,Cyan,3.4,Store Pickup,Yes,Yes,33,Cash
433,Shirt,Clothing,86,S,Indigo,3.3,Free Shipping,Yes,Yes,26,Venmo
434,Skirt,Clothing,92,M,Orange,3.2,Store Pickup,Yes,Yes,23,Credit Card
435,Shoes,Footwear,52,L,Pink,4,Store Pickup,Yes,Yes,39,PayPal
436,Coat,Outerwear,28,XL,Olive,3.6,Next Day Air,Yes,Yes,42,Bank Transfer
437,Pants,Clothing,46,L,Cyan,4.6,Free Shipping,Yes,Yes,41,Bank Transfer
438,Jewelry,Accessories,50,M,Peach,2.6,Next Day Air,Yes,Yes,41,PayPal
439,Belt,Accessories,23,M,Turquoise,4.3,Express,Yes,Yes,12,Credit Card
440,Jacket,Outerwear,50,M,Turquoise,3.4,Free Shipping,Yes,Yes,31,Cash
441,Shirt,Clothing,89,XL,Maroon,3.5,Store Pickup,Yes,Yes,34,Debit Card
442,Hoodie,Clothing,81,M,Maroon,4.2,Standard,Yes,Yes,32,Credit Card
443,Sunglasses,Accessories,69,M,Olive,3.5,Store Pickup,Yes,Yes,31,Credit Card
444,Sunglasses,Accessories,67,M,Magenta,3.6,Free Shipping,Yes,Yes,24,PayPal
445,Dress,Clothing,20,M,Red,4.3,Store Pickup,Yes,Yes,31,Debit Card
446,Boots,Footwear,29,M,Olive,4.9,Standard,Yes,Yes,18,Venmo
447,Shirt,Clothing,74,M,Silver,4.1,Store Pickup,Yes,Yes,15,Venmo
448,Shorts,Clothing,82,S,Turquoise,3.6,Standard,Yes,Yes,7,Bank Transfer
449,Gloves,Accessories,23,M,Yellow,3.4,Next Day Air,Yes,Yes,35,Bank Transfer
450,Jewelry,Accessories,45,L,Peach,2.9,2-Day Shipping,Yes,Yes,35,Bank Transfer
451,Boots,Footwear,21,L,Beige,2.7,Store Pickup,Yes,Yes,19,Credit Card
452,Jewelry,Accessories,31,M,Pink,4.3,Express,Yes,Yes,26,Credit Card
453,Pants,Clothing,45,M,Violet,3.3,Express,Yes,Yes,39,PayPal
454,Jewelry,Accessories,56,XL,Peach,2.8,Next Day Air,Yes,Yes,22,Credit Card
455,Jacket,Outerwear,97,S,Gold,3.2,Next Day Air,Yes,Yes,14,Cash
456,Blouse,Clothing,100,XL,Gold,3.6,Store Pickup,Yes,Yes,50,Debit Card
457,Blouse,Clothing,96,S,Indigo,4,2-Day Shipping,Yes,Yes,33,Credit Card
458,Gloves,Accessories,99,M,Blue,4.9,Next Day Air,Yes,Yes,48,Debit Card
459,Shorts,Clothing,91,L,Black,4,2-Day Shipping,Yes,Yes,48,PayPal
460,Hat,Accessories,30,L,Black,3.8,Standard,Yes,Yes,27,PayPal
461,Shoes,Footwear,65,L,Teal,3.7,Store Pickup,Yes,Yes,27,Bank Transfer
462,Boots,Footwear,93,M,Yellow,3.9,Express,Yes,Yes,20,Venmo
463,Jacket,Outerwear,81,M,White,3.3,Express,Yes,Yes,48,Venmo
464,Jewelry,Accessories,81,S,Orange,2.7,Standard,Yes,Yes,29,Venmo
465,Sunglasses,Accessories,52,M,Silver,4.7,Next Day Air,Yes,Yes,45,PayPal
466,Skirt,Clothing,88,M,Pink,2.8,Next Day Air,Yes,Yes,25,Cash
467,Jeans,Clothing,24,L,Turquoise,4.6,Free Shipping,Yes,Yes,25,PayPal
468,Backpack,Accessories,51,S,Orange,4.5,2-Day Shipping,Yes,Yes,37,Debit Card
469,Backpack,Accessories,38,S,Peach,5,Free Shipping,Yes,Yes,16,Cash
470,Shorts,Clothing,46,L,Pink,4.1,2-Day Shipping,Yes,Yes,30,Debit Card
471,Dress,Clothing,63,L,Teal,4.6,Express,Yes,Yes,6,Cash
472,Scarf,Accessories,72,XL,White,4.9,2-Day Shipping,Yes,Yes,36,Bank Transfer
473,Jeans,Clothing,39,L,Gray,3.9,Free Shipping,Yes,Yes,3,Bank Transfer
474,Coat,Outerwear,42,L,Olive,3.9,Store Pickup,Yes,Yes,29,PayPal
475,Sweater,Clothing,76,XL,Maroon,2.6,2-Day Shipping,Yes,Yes,15,Cash
476,Sneakers,Footwear,66,L,Magenta,2.7,Free Shipping,Yes,Yes,18,Debit Card
477,Scarf,Accessories,90,M,Magenta,3.5,Free Shipping,Yes,Yes,2,Debit Card
478,Sweater,Clothing,56,M,Green,3.7,Free Shipping,Yes,Yes,49,Debit Card
479,Jewelry,Accessories,43,XL,Turquoise,3.2,Free Shipping,Yes,Yes,48,Venmo
480,Handbag,Accessories,84,L,Yellow,3.3,Store Pickup,Yes,Yes,43,Venmo
481,Hoodie,Clothing,88,M,Gray,4.8,Standard,Yes,Yes,30,Debit Card
482,Hat,Accessories,88,L,Peach,3.2,2-Day Shipping,Yes,Yes,10,PayPal
483,Belt,Accessories,42,M,Yellow,2.5,2-Day Shipping,Yes,Yes,11,Venmo
484,Hoodie,Clothing,73,M,White,3.9,Store Pickup,Yes,Yes,12,Debit Card
485,Hat,Accessories,73,L,Lavender,4.7,Free Shipping,Yes,Yes,28,Bank Transfer
486,Shoes,Footwear,44,S,Blue,2.6,Next Day Air,Yes,Yes,36,Debit Card
487,Sandals,Footwear,63,M,Charcoal,2.8,Store Pickup,Yes,Yes,37,Venmo
488,Jacket,Outerwear,68,L,Red,4.4,Store Pickup,Yes,Yes,22,Credit Card
489,Sweater,Clothing,29,L,Olive,4.6,Standard,Yes,Yes,32,Venmo
490,Socks,Clothing,85,M,Green,3.2,Standard,Yes,Yes,40,PayPal
491,Sneakers,Footwear,42,M,Silver,4.2,2-Day Shipping,Yes,Yes,47,Cash
492,Coat,Outerwear,69,M,Silver,3.7,2-Day Shipping,Yes,Yes,24,Credit Card
493,Shirt,Clothing,62,M,Black,3.9,Standard,Yes,Yes,11,Debit Card
494,Backpack,Accessories,48,XL,Red,4.7,Store Pickup,Yes,Yes,19,Cash
495,Boots,Footwear,68,M,Indigo,4.5,Express,Yes,Yes,42,Debit Card
496,Handbag,Accessories,36,XL,Cyan,3.3,Free Shipping,Yes,Yes,6,Debit Card
497,Dress,Clothing,63,S,Maroon,3.3,Express,Yes,Yes,31,Venmo
498,Sneakers,Footwear,39,S,Silver,4.6,Free Shipping,Yes,Yes,31,Cash
499,Boots,Footwear,78,M,Lavender,3.6,Free Shipping,Yes,Yes,27,Bank Transfer
500,Shoes,Footwear,99,L,Silver,4.8,Express,Yes,Yes,24,PayPal
501,T-shirt,Clothing,31,L,Purple,4.8,Next Day Air,Yes,Yes,35,Venmo
502,Boots,Footwear,45,M,Cyan,2.9,Next Day Air,Yes,Yes,21,Venmo
503,Pants,Clothing,30,S,Cyan,2.8,Express,Yes,Yes,8,PayPal
504,Shoes,Footwear,24,M,Lavender,3.2,Next Day Air,Yes,Yes,26,Bank Transfer
505,Shoes,Footwear,22,M,Maroon,3.9,Free Shipping,Yes,Yes,26,PayPal
506,T-shirt,Clothing,63,L,Gray,4.3,Express,Yes,Yes,9,Cash
507,Scarf,Accessories,40,M,Olive,2.7,2-Day Shipping,Yes,Yes,48,Debit Card
508,Shorts,Clothing,20,M,Magenta,5,Store Pickup,Yes,Yes,33,Debit Card
509,Jewelry,Accessories,20,S,Yellow,3.7,Store Pickup,Yes,Yes,31,PayPal
510,T-shirt,Clothing,80,L,Cyan,3.9,Free Shipping,Yes,Yes,17,Debit Card
511,Shirt,Clothing,87,M,Teal,3.9,2-Day Shipping,Yes,Yes,22,Venmo
512,Shirt,Clothing,46,L,Yellow,3.1,Free Shipping,Yes,Yes,8,PayPal
513,Gloves,Accessories,49,L,Peach,3.3,Next Day Air,Yes,Yes,2,Bank Transfer
514,Scarf,Accessories,65,M,Peach,3.6,Store Pickup,Yes,Yes,45,Venmo
515,Skirt,Clothing,62,S,Olive,4.3,Standard,Yes,Yes,47,PayPal
516,Hat,Accessories,67,L,Charcoal,4.5,Next Day Air,Yes,Yes,7,Cash
517,Hoodie,Clothing,41,L,Indigo,2.8,2-Day Shipping,Yes,Yes,19,Debit Card
518,Boots,Footwear,49,L,Silver,2.7,Free Shipping,Yes,Yes,44,Cash
519,Blouse,Clothing,100,M,Beige,2.9,Next Day Air,Yes,Yes,16,Venmo
520,Belt,Accessories,54,L,Blue,4.4,2-Day Shipping,Yes,Yes,17,Bank Transfer
521,Sunglasses,Accessories,84,M,White,3.9,Free Shipping,Yes,Yes,20,Debit Card
522,Shorts,Clothing,41,L,Gold,3.5,Standard,Yes,Yes,50,Bank Transfer
523,Gloves,Accessories,88,M,Blue,2.5,Store Pickup,Yes,Yes,37,Cash
524,Sandals,Footwear,40,M,Orange,4.9,Express,Yes,Yes,5,PayPal
525,Shirt,Clothing,39,M,Gold,4.8,Free Shipping,Yes,Yes,44,PayPal
526,Coat,Outerwear,37,M,Cyan,3.2,Next Day Air,Yes,Yes,41,Debit Card
527,Pants,Clothing,52,S,Red,4.9,Standard,Yes,Yes,19,Cash
528,T-shirt,Clothing,23,L,Yellow,4.3,Next Day Air,Yes,Yes,47,Bank Transfer
529,Sneakers,Footwear,88,S,Beige,3.2,Express,Yes,Yes,40,Cash
530,Shorts,Clothing,84,M,Orange,3.7,Standard,Yes,Yes,6,Credit Card
531,Coat,Outerwear,37,XL,Magenta,3.2,Store Pickup,Yes,Yes,25,Credit Card
532,Sandals,Footwear,51,L,Purple,3.4,Next Day Air,Yes,Yes,42,Cash
533,Pants,Clothing,76,L,Black,4.1,Express,Yes,Yes,35,Bank Transfer
534,Sandals,Footwear,60,L,Pink,4.5,Next Day Air,Yes,Yes,17,Debit Card
535,Gloves,Accessories,72,L,Pink,4.5,Next Day Air,Yes,Yes,4,PayPal
536,T-shirt,Clothing,45,L,Maroon,3.2,Free Shipping,Yes,Yes,24,Bank Transfer
537,Jacket,Outerwear,84,S,Maroon,4.4,Store Pickup,Yes,Yes,16,Debit Card
538,Blouse,Clothing,49,S,Turquoise,3,Store Pickup,Yes,Yes,14,Debit Card
539,Socks,Clothing,22,XL,Green,3.2,Free Shipping,Yes,Yes,43,Cash
540,Coat,Outerwear,48,M,Violet,4,Store Pickup,Yes,Yes,49,Debit Card
541,Dress,Clothing,37,M,Lavender,3.1,Next Day Air,Yes,Yes,33,Cash
542,Jacket,Outerwear,27,L,Gray,2.8,Next Day Air,Yes,Yes,45,Cash
543,Boots,Footwear,79,XL,Teal,4.6,Next Day Air,Yes,Yes,35,Cash
544,Skirt,Clothing,98,S,Red,4.3,Express,Yes,Yes,11,Credit Card
545,Sandals,Footwear,64,S,Yellow,3.3,Standard,Yes,Yes,30,Bank Transfer
546,Coat,Outerwear,32,L,Magenta,3.5,2-Day Shipping,Yes,Yes,48,Debit Card
547,Hoodie,Clothing,74,M,Brown,3.4,Free Shipping,Yes,Yes,45,Venmo
548,Jacket,Outerwear,50,M,Blue,2.8,Free Shipping,Yes,Yes,26,Venmo
549,Backpack,Accessories,64,M,Black,4.6,Store Pickup,Yes,Yes,41,Debit Card
550,Backpack,Accessories,29,S,Olive,3.6,Express,Yes,Yes,37,Venmo
551,Belt,Accessories,62,M,Olive,3.3,Store Pickup,Yes,Yes,12,PayPal
552,Coat,Outerwear,78,XL,Green,3.1,2-Day Shipping,Yes,Yes,27,Cash
553,T-shirt,Clothing,94,M,Peach,3.5,Express,Yes,Yes,18,Bank Transfer
554,Sunglasses,Accessories,59,M,White,3.2,Express,Yes,Yes,15,Credit Card
555,Sneakers,Footwear,47,M,Red,3,Express,Yes,Yes,34,Bank Transfer
556,Gloves,Accessories,57,M,White,4.8,Express,Yes,Yes,37,Venmo
557,Coat,Outerwear,90,L,Indigo,5,Store Pickup,Yes,Yes,21,Cash
558,Shirt,Clothing,60,M,White,2.9,Free Shipping,Yes,Yes,31,Debit Card
559,Sneakers,Footwear,77,L,Teal,3.2,Express,Yes,Yes,43,Debit Card
560,Scarf,Accessories,41,M,Indigo,2.9,Store Pickup,Yes,Yes,22,Bank Transfer
561,Jewelry,Accessories,48,L,Red,3.3,Free Shipping,Yes,Yes,12,Debit Card
562,Jacket,Outerwear,65,M,Blue,2.6,Next Day Air,Yes,Yes,25,PayPal
563,Jeans,Clothing,62,M,Blue,3.5,Standard,Yes,Yes,40,Debit Card
564,Shoes,Footwear,99,M,Black,4.4,Standard,Yes,Yes,16,Debit Card
565,Hoodie,Clothing,58,M,Olive,3.4,Next Day Air,Yes,Yes,30,Bank Transfer
566,Backpack,Accessories,43,L,Lavender,4.2,Store Pickup,Yes,Yes,10,Venmo
567,Sneakers,Footwear,93,M,Indigo,3.6,Store Pickup,Yes,Yes,1,Debit Card
568,Blouse,Clothing,50,S,Red,3,Next Day Air,Yes,Yes,24,Venmo
569,Pants,Clothing,88,L,Red,4,Free Shipping,Yes,Yes,36,PayPal
570,Skirt,Clothing,33,M,Pink,4.4,Express,Yes,Yes,46,Credit Card
571,T-shirt,Clothing,99,XL,Purple,4.1,Standard,Yes,Yes,20,Cash
572,Jacket,Outerwear,76,XL,Cyan,3.6,Free Shipping,Yes,Yes,37,Venmo
573,Scarf,Accessories,97,XL,Cyan,4.6,Next Day Air,Yes,Yes,26,Bank Transfer
574,Pants,Clothing,68,M,Charcoal,3.2,2-Day Shipping,Yes,Yes,23,Credit Card
575,Sneakers,Footwear,79,L,Red,4.8,Free Shipping,Yes,Yes,20,Bank Transfer
576,Jeans,Clothing,86,M,Peach,4.8,Express,Yes,Yes,38,PayPal
577,Hat,Accessories,68,M,Black,5,2-Day Shipping,Yes,Yes,5,Credit Card
578,Skirt,Clothing,52,M,Black,3.7,Store Pickup,Yes,Yes,41,Venmo
579,Sandals,Footwear,90,M,Purple,4.6,Next Day Air,Yes,Yes,22,Credit Card
580,Sandals,Footwear,41,M,Violet,3.7,Free Shipping,Yes,Yes,48,Credit Card
581,Sweater,Clothing,80,M,Orange,4.1,Free Shipping,Yes,Yes,10,PayPal
582,Sweater,Clothing,100,XL,Charcoal,2.7,Store Pickup,Yes,Yes,12,Bank Transfer
583,Jacket,Outerwear,77,L,Turquoise,4.9,Store Pickup,Yes,Yes,2,Bank Transfer
584,Shorts,Clothing,78,L,Yellow,4,Store Pickup,Yes,Yes,38,PayPal
585,Socks,Clothing,94,M,White,4.7,Free Shipping,Yes,Yes,20,Debit Card
586,Socks,Clothing,23,M,Gray,2.8,Next Day Air,Yes,Yes,5,Cash
587,Hoodie,Clothing,20,S,Blue,4.9,2-Day Shipping,Yes,Yes,9,Venmo
588,Socks,Clothing,86,S,Maroon,4.2,Express,Yes,Yes,48,Debit Card
589,Boots,Footwear,60,M,Violet,3,Standard,Yes,Yes,9,Debit Card
590,Shirt,Clothing,70,M,Orange,3.4,2-Day Shipping,Yes,Yes,40,PayPal
591,Belt,Accessories,39,S,Turquoise,4.6,Standard,Yes,Yes,30,Venmo
592,Backpack,Accessories,37,L,Olive,4.2,Store Pickup,Yes,Yes,6,Debit Card
593,Boots,Footwear,29,M,Brown,3.2,Free Shipping,Yes,Yes,42,Venmo
594,Coat,Outerwear,35,S,Green,4.4,Store Pickup,Yes,Yes,9,PayPal
595,Hoodie,Clothing,83,S,Brown,2.5,Next Day Air,Yes,Yes,6,Debit Card
596,Shoes,Footwear,77,M,Silver,3.6,Next Day Air,Yes,Yes,47,PayPal
597,Shoes,Footwear,37,XL,White,4.5,Store Pickup,Yes,Yes,36,Venmo
598,Jewelry,Accessories,69,L,Gold,3.4,Standard,Yes,Yes,19,Bank Transfer
599,Dress,Clothing,66,L,Green,3.2,2-Day Shipping,Yes,Yes,30,Cash
600,Boots,Footwear,26,L,Teal,4.2,Standard,Yes,Yes,27,Debit Card
601,Hat,Accessories,63,M,Charcoal,5,2-Day Shipping,Yes,Yes,25,Venmo
602,Backpack,Accessories,38,M,Maroon,4.7,Store Pickup,Yes,Yes,5,Cash
603,Shoes,Footwear,58,L,Lavender,4.2,Next Day Air,Yes,Yes,10,Cash
604,Handbag,Accessories,46,L,Green,3.4,2-Day Shipping,Yes,Yes,26,PayPal
